age,weight
1,38.0
2,38.625
3,37.875
4,38.562
5,39.0
6,40.25
7,41.0
8,41.125
9,42.25
10,43.0
11,44.0
12,44.487
13,45.947
14,46.5
15,48.0
16,49.5
17,51.0
18,51.75
19,53.5
20,54.375
21,55.125
22,57.125
23,58.25
24,59.5
25,59.75
26,61.5
27,62.0
28,63.0
29,64.25
30,65.129
31,66.062
32,67.072
33,68.008
34,68.562
35,69.625
36,70.125
37,72.0
38,72.625
39,73.5
40,74.0
41,75.188
42,76.188
43,77.906
44,78.75
45,80.0
46,81.688
47,82.688
48,82.938
49,84.75
50,85.125
51,86.5
52,86.938
53,88.062
54,88.625
55,90.0
56,90.25
57,91.625
58,93.188
59,93.75
60,94.75
61,94.719
62,96.875
63,97.75
64,98.25
65,99.0
66,99.875
67,100.625
68,101.562
69,102.75
70,105.25
71,106.125
72,106.0
73,108.0
74,109.352
75,110.362
76,112.125
77,113.0
78,113.713
79,113.481
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.53
88,114.417
89,113.812
90,113.812
91,113.812
92,113.812
93,126.773
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
