age,weight
1,27.0
2,27.75
3,28.55
4,29.209
5,30.25
6,31.125
7,31.625
8,31.833
9,33.281
10,33.75
11,36.156
12,39.163
13,39.875
14,41.375
15,41.188
16,42.218
17,43.438
18,44.032
19,45.0
20,45.875
21,46.75
22,48.0
23,48.0
24,48.5
25,49.75
26,51.5
27,52.5
28,54.0
29,54.062
30,55.562
31,56.125
32,56.844
33,58.625
34,59.0
35,60.062
36,61.625
37,62.812
38,63.5
39,63.875
40,63.812
41,65.156
42,66.5
43,68.25
44,69.438
45,70.375
46,71.75
47,72.375
48,73.812
49,74.25
50,75.5
51,77.375
52,79.75
53,81.0
54,82.25
55,84.125
56,84.5
57,85.875
58,87.5
59,89.625
60,90.125
61,92.25
62,94.25
63,94.938
64,95.75
65,97.125
66,97.5
67,99.125
68,100.25
69,102.75
70,104.75
71,106.562
72,107.0
73,107.968
74,109.426
75,110.327
76,112.125
77,112.949
78,113.755
79,113.513
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.584
88,114.416
89,113.812
90,113.812
91,113.812
92,113.812
93,124.69
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
