age,weight
1,39.5
2,41.344
3,43.0
4,44.125
5,45.5
6,46.843
7,47.688
8,48.5
9,49.312
10,50.5
11,51.5
12,53.625
13,54.719
14,54.75
15,55.625
16,55.938
17,57.875
18,59.25
19,60.25
20,61.438
21,62.25
22,63.25
23,64.562
24,65.5
25,66.562
26,67.25
27,68.25
28,69.0
29,69.827
30,70.875
31,71.188
32,72.067
33,73.562
34,73.812
35,74.969
36,76.031
37,77.906
38,79.75
39,81.688
40,84.0
41,84.625
42,87.125
43,88.5
44,89.875
45,91.625
46,91.75
47,92.0
48,93.375
49,93.688
50,95.25
51,96.812
52,97.375
53,99.125
54,100.125
55,101.062
56,102.125
57,103.688
58,104.375
59,104.812
60,107.0
61,110.562
62,113.25
63,115.25
64,116.25
65,118.125
66,121.0
67,122.5
68,123.125
69,123.438
70,124.125
71,126.125
72,128.562
73,129.906
74,130.594
75,130.125
76,130.125
77,130.125
78,129.875
79,129.875
80,129.875
81,129.562
82,129.562
83,128.938
84,128.938
85,128.625
86,128.625
87,128.625
88,128.625
89,128.625
90,128.625
91,128.625
92,128.625
93,128.625
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
