age,weight
1,34.5
2,37.062
3,37.125
4,38.453
5,38.703
6,39.938
7,40.532
8,42.002
9,43.609
10,44.812
11,45.562
12,46.109
13,47.469
14,48.0
15,50.422
16,51.688
17,52.5
18,54.765
19,55.0
20,55.875
21,56.844
22,56.602
23,57.469
24,58.25
25,58.907
26,59.906
27,61.531
28,62.625
29,64.938
30,65.486
31,66.18
32,67.286
33,68.504
34,69.312
35,70.188
36,70.5
37,71.4
38,72.922
39,73.875
40,74.812
41,75.172
42,75.5
43,76.972
44,78.496
45,80.625
46,81.395
47,82.141
48,83.41
49,85.312
50,86.25
51,87.5
52,88.196
53,90.078
54,91.188
55,93.625
56,94.785
57,94.812
58,96.562
59,96.835
60,97.625
61,99.375
62,101.078
63,101.812
64,103.0
65,102.469
66,104.281
67,106.5
68,107.457
69,109.105
70,110.429
71,110.591
72,110.178
73,110.609
74,111.704
75,112.249
76,113.891
77,113.522
78,114.355
79,113.635
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.489
88,114.451
89,113.812
90,113.812
91,113.812
92,113.812
93,125.008
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
