age,weight
1,35.5
2,34.5
3,34.734
4,36.125
5,37.312
6,38.375
7,39.312
8,40.688
9,42.36
10,42.921
11,44.0
12,44.487
13,45.273
14,46.188
15,47.688
16,47.844
17,49.125
18,49.532
19,50.062
20,50.907
21,51.359
22,52.0
23,52.843
24,53.484
25,54.688
26,56.688
27,56.875
28,57.125
29,58.312
30,59.406
31,59.718
32,60.617
33,62.062
34,63.125
35,64.312
36,65.5
37,66.25
38,67.562
39,67.938
40,68.812
41,69.844
42,71.25
43,72.938
44,72.875
45,74.844
46,76.422
47,76.375
48,77.312
49,77.688
50,78.375
51,80.312
52,81.328
53,82.422
54,81.786
55,83.312
56,83.969
57,85.0
58,87.023
59,88.219
60,89.016
61,89.906
62,91.609
63,94.344
64,95.125
65,96.375
66,97.812
67,98.524
68,100.891
69,102.188
70,103.531
71,104.836
72,104.602
73,105.375
74,105.446
75,104.5
76,106.141
77,107.528
78,107.681
79,107.433
80,107.726
81,110.213
82,113.84
83,115.125
84,115.125
85,115.125
86,115.125
87,114.551
88,114.389
89,113.812
90,113.812
91,113.812
92,113.812
93,124.227
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
