age,weight
1,39.5
2,37.132
3,37.01
4,38.188
5,38.875
6,38.188
7,39.125
8,40.312
9,40.75
10,40.875
11,42.25
12,43.031
13,43.968
14,44.719
15,45.719
16,47.25
17,48.218
18,49.188
19,49.688
20,50.812
21,52.125
22,53.25
23,54.727
24,55.281
25,56.625
26,57.766
27,58.375
28,59.336
29,60.0
30,61.398
31,63.0
32,64.438
33,65.5
34,66.312
35,67.125
36,69.0
37,70.219
38,70.972
39,72.375
40,73.188
41,74.922
42,76.297
43,77.483
44,79.375
45,79.906
46,80.406
47,81.234
48,82.812
49,84.688
50,85.281
51,86.594
52,86.891
53,88.078
54,89.062
55,90.938
56,93.375
57,96.125
58,97.094
59,96.812
60,97.656
61,99.25
62,100.156
63,101.25
64,102.5
65,102.562
66,104.188
67,107.75
68,108.75
69,109.438
70,110.781
71,110.539
72,110.18
73,110.516
74,111.641
75,112.253
76,114.022
77,113.589
78,113.81
79,113.501
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.507
88,114.423
89,113.812
90,113.812
91,113.812
92,113.812
93,123.88
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
