age,weight
1,36.0
2,36.562
3,37.25
4,38.5
5,39.0
6,38.625
7,39.75
8,40.188
9,40.562
10,41.25
11,42.281
12,43.125
13,43.812
14,44.469
15,45.688
16,46.625
17,47.812
18,49.188
19,50.125
20,50.938
21,51.343
22,52.0
23,52.406
24,53.766
25,55.031
26,55.875
27,56.625
28,57.468
29,58.812
30,59.0
31,59.562
32,60.765
33,61.875
34,62.188
35,63.25
36,65.125
37,66.25
38,68.0
39,68.625
40,70.0
41,70.781
42,71.75
43,73.5
44,75.016
45,76.0
46,76.812
47,77.375
48,78.5
49,79.5
50,80.656
51,81.25
52,82.047
53,82.781
54,83.25
55,84.438
56,86.25
57,86.875
58,87.5
59,89.844
60,90.281
61,90.344
62,90.969
63,93.062
64,92.906
65,94.5
66,95.375
67,96.562
68,97.429
69,98.5
70,99.844
71,99.812
72,101.242
73,102.306
74,104.992
75,104.5
76,106.156
77,107.535
78,107.679
79,107.403
80,107.686
81,110.221
82,113.834
83,115.125
84,115.125
85,115.125
86,115.125
87,114.498
88,114.449
89,113.812
90,113.812
91,113.812
92,113.812
93,124.43
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
