age,weight
1,33.442
2,34.25
3,34.625
4,35.75
5,36.5
6,37.5
7,38.5
8,38.75
9,39.25
10,39.25
11,40.375
12,41.375
13,42.125
14,42.75
15,45.0
16,45.25
17,46.5
18,47.5
19,48.5
20,49.25
21,49.75
22,51.625
23,52.75
24,53.375
25,54.5
26,55.5
27,56.125
28,57.0
29,57.75
30,58.75
31,59.875
32,60.625
33,61.625
34,62.5
35,63.0
36,64.0
37,65.0
38,65.938
39,67.0
40,68.0
41,68.5
42,70.75
43,71.625
44,72.875
45,73.625
46,74.0
47,74.75
48,76.375
49,76.875
50,78.75
51,79.75
52,81.0
53,82.5
54,81.978
55,83.25
56,84.125
57,85.0
58,86.562
59,87.875
60,88.375
61,90.312
62,90.562
63,92.0
64,93.125
65,94.75
66,95.125
67,96.875
68,98.0
69,98.0
70,99.938
71,99.5
72,101.438
73,102.312
74,104.562
75,104.312
76,106.5
77,107.344
78,107.727
79,107.555
80,107.766
81,110.263
82,113.666
83,115.125
84,115.125
85,115.125
86,115.125
87,114.51
88,114.428
89,113.812
90,113.812
91,113.812
92,113.812
93,124.922
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
