age,weight
1,34.121
2,35.562
3,35.94
4,37.625
5,38.25
6,39.312
7,40.609
8,41.117
9,42.094
10,43.094
11,43.907
12,45.734
13,47.282
14,48.0
15,50.188
16,51.468
17,52.312
18,53.25
19,54.305
20,55.25
21,55.438
22,57.125
23,57.812
24,59.093
25,59.469
26,61.102
27,61.75
28,62.283
29,63.375
30,64.156
31,64.659
32,66.013
33,66.906
34,68.284
35,69.672
36,70.531
37,71.4
38,72.977
39,74.688
40,74.312
41,75.156
42,75.5
43,76.832
44,78.623
45,80.688
46,81.155
47,82.109
48,83.642
49,85.453
50,86.375
51,87.5
52,88.571
53,89.922
54,91.156
55,93.938
56,96.227
57,99.5
58,99.562
59,101.5
60,102.375
61,103.75
62,105.625
63,106.375
64,108.125
65,108.875
66,109.531
67,110.375
68,111.0
69,112.797
70,113.188
71,114.219
72,115.0
73,116.094
74,117.25
75,117.5
76,116.862
77,115.183
78,113.755
79,113.504
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.531
88,114.416
89,113.812
90,113.812
91,113.812
92,113.812
93,123.07
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
