age,weight
1,38.0
2,39.562
3,40.25
4,40.969
5,41.25
6,42.25
7,43.5
8,44.5
9,45.375
10,45.25
11,45.625
12,46.75
13,47.873
14,48.75
15,49.75
16,51.25
17,52.875
18,54.25
19,55.125
20,56.0
21,56.5
22,56.844
23,57.5
24,57.875
25,58.75
26,59.25
27,60.5
28,61.625
29,63.306
30,63.75
31,65.25
32,65.25
33,66.75
34,67.75
35,68.5
36,69.594
37,70.25
38,71.562
39,73.0
40,73.5
41,74.938
42,75.938
43,77.859
44,79.688
45,80.25
46,81.172
47,81.875
48,82.875
49,84.875
50,86.5
51,88.75
52,89.125
53,90.938
54,91.906
55,93.19
56,94.188
57,94.75
58,95.312
59,96.375
60,97.75
61,99.5
62,100.312
63,102.875
64,105.25
65,105.875
66,104.0
67,102.829
68,102.5
69,102.125
70,103.875
71,104.766
72,105.156
73,105.625
74,105.031
75,104.219
76,106.5
77,107.453
78,107.686
79,107.559
80,108.086
81,110.436
82,113.553
83,115.125
84,115.125
85,115.125
86,115.125
87,114.541
88,114.405
89,113.812
90,113.812
91,113.812
92,113.812
93,124.921
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
