age,weight
1,39.55
2,39.587
3,40.553
4,41.204
5,41.836
6,42.952
7,44.056
8,45.47
9,46.366
10,47.563
11,48.143
12,49.363
13,50.345
14,51.206
15,52.352
16,53.051
17,54.206
18,55.687
19,56.862
20,57.491
21,57.969
22,58.58
23,59.288
24,60.307
25,61.155
26,62.519
27,63.565
28,64.204
29,64.89
30,66.272
31,67.236
32,68.404
33,69.398
34,70.488
35,72.015
36,72.492
37,73.916
38,74.864
39,76.295
40,77.132
41,78.018
42,79.058
43,80.221
44,80.722
45,82.294
46,83.225
47,84.905
48,85.744
49,86.215
50,87.356
51,88.44
52,89.439
53,90.582
54,91.671
55,92.832
56,94.256
57,94.544
58,95.685
59,96.37
60,97.219
61,97.448
62,98.115
63,99.168
64,100.366
65,100.442
66,100.179
67,100.359
68,100.324
69,100.677
70,102.114
71,103.917
72,104.867
73,105.715
74,106.642
75,107.28
76,109.218
77,109.615
78,109.903
79,111.896
80,114.071
81,116.649
82,119.842
83,122.877
84,124.72
85,127.627
86,130.033
87,132.337
88,132.446
89,132.506
90,132.516
91,132.56
92,132.551
93,132.561
94,132.574
95,132.591
96,132.53
97,132.517
98,132.344
99,132.407
100,132.24
101,132.364
