age,weight
1,39.55
2,38.263
3,39.125
4,39.625
5,41.25
6,42.5
7,43.75
8,45.5
9,46.375
10,47.5
11,48.375
12,48.625
13,49.5
14,50.125
15,51.625
16,52.875
17,53.5
18,54.25
19,55.25
20,56.5
21,55.94
22,57.25
23,57.625
24,59.25
25,59.5
26,61.125
27,62.125
28,62.25
29,63.5
30,64.0
31,64.458
32,65.5
33,66.0
34,67.25
35,68.0
36,68.438
37,69.25
38,70.375
39,71.25
40,72.781
41,73.125
42,74.25
43,74.875
44,76.5
45,77.688
46,78.75
47,79.0
48,80.5
49,80.25
50,80.875
51,81.625
52,83.375
53,84.25
54,86.0
55,87.75
56,89.375
57,89.25
58,90.625
59,91.25
60,92.375
61,93.875
62,94.25
63,96.25
64,96.875
65,96.5
66,97.0
67,98.0
68,100.0
69,101.625
70,103.0
71,104.5
72,105.25
73,108.0
74,109.0
75,110.75
76,112.318
77,113.375
78,116.875
79,118.5
80,121.625
81,121.625
82,121.625
83,121.625
84,121.625
85,121.625
86,121.625
87,121.625
88,121.625
89,121.625
90,121.625
91,121.625
92,121.625
93,121.625
94,121.625
95,121.625
96,121.625
97,121.625
98,126.125
99,126.125
100,126.125
