age,weight
1,40.5
2,41.397
3,42.375
4,43.0
5,43.5
6,43.75
7,45.0
8,48.0
9,50.0
10,50.25
11,52.0
12,53.5
13,54.5
14,54.75
15,56.25
16,57.75
17,59.282
18,59.375
19,60.0
20,60.625
21,61.5
22,62.25
23,64.0
24,65.5
25,66.0
26,67.0
27,68.0
28,68.25
29,69.125
30,69.5
31,69.875
32,71.0
33,72.5
34,73.25
35,73.75
36,74.625
37,75.0
38,76.0
39,76.5
40,77.25
41,77.75
42,78.75
43,79.25
44,80.75
45,81.75
46,82.875
47,83.25
48,84.0
49,85.25
50,86.875
51,85.875
52,87.062
53,88.562
54,89.0
55,91.559
56,92.875
57,93.75
58,94.25
59,96.5
60,96.875
61,97.375
62,98.75
63,99.875
64,101.25
65,101.0
66,103.812
67,102.5
68,103.0
69,104.5
70,105.5
71,106.5
72,106.0
73,108.0
74,109.0
75,110.737
76,112.068
77,112.375
78,113.375
79,116.0
80,116.875
81,120.375
82,121.625
83,121.625
84,121.625
85,121.625
86,121.625
87,121.625
88,121.625
89,121.625
90,121.625
91,121.625
92,121.625
93,121.625
94,121.625
95,121.625
96,121.625
97,121.625
98,126.125
99,126.125
100,126.125
