age,weight
1,35.0
2,38.875
3,39.875
4,40.75
5,42.0
6,42.0
7,43.5
8,44.0
9,44.5
10,45.125
11,45.875
12,46.25
13,47.125
14,48.0
15,48.25
16,49.0
17,50.375
18,50.875
19,51.625
20,52.375
21,53.25
22,54.375
23,54.5
24,55.25
25,56.5
26,57.812
27,59.777
28,61.5
29,62.25
30,63.375
31,64.875
32,65.23
33,65.612
34,66.0
35,67.0
36,68.625
37,69.5
38,70.75
39,71.75
40,73.062
41,74.938
42,76.438
43,77.188
44,78.75
45,79.375
46,80.625
47,82.0
48,83.5
49,85.5
50,87.0
51,85.875
52,86.875
53,88.125
54,88.625
55,90.0
56,90.5
57,91.0
58,92.625
59,93.0
60,94.375
61,94.875
62,96.25
63,97.75
64,98.5
65,99.25
66,100.312
67,100.375
68,99.875
69,101.625
70,101.25
71,103.25
72,104.375
73,104.25
74,104.0
75,104.0
76,105.5
77,107.125
78,109.5
79,111.25
80,113.25
81,116.0
82,116.875
83,120.375
84,121.625
85,121.625
86,121.625
87,121.625
88,121.625
89,121.625
90,121.625
91,121.625
92,121.625
93,121.625
94,121.625
95,121.625
96,121.625
97,121.625
98,126.125
99,126.125
100,126.125
