age,dfi
1,1.357
2,0.927
3,1.468
4,1.146
5,1.52
6,1.812
7,1.78
8,1.417
9,1.913
10,1.857
11,1.57
12,1.654
13,1.63
14,1.62
15,2.141
16,1.616
17,1.834
18,1.525
19,1.516
20,1.738
21,1.855
22,1.656
23,1.754
24,1.882
25,1.819
26,2.014
27,1.852
28,2.042
29,1.904
30,1.777
31,2.16
32,2.408
33,2.28
34,2.24
35,2.1
36,2.381
37,2.23
38,2.461
39,1.961
40,2.076
41,2.216
42,2.332
43,2.296
44,2.802
45,2.139
46,2.641
47,2.313
48,2.106
49,2.362
50,2.626
51,2.593
52,2.691
53,2.34
54,2.141
55,2.57
56,3.01
57,2.466
58,2.332
59,1.776
60,2.278
61,2.172
62,2.197
63,2.586
64,2.544
65,2.911
66,1.405
67,1.9
68,2.562
69,1.962
70,2.26
71,2.625
72,2.996
73,3.08
74,2.672
75,2.966
76,2.915
77,2.808
78,3.216
79,3.182
80,3.364
81,3.185
82,3.168
83,3.041
84,3.059
85,3.296
86,3.403
87,3.05
88,2.985
89,3.041
90,3.192
91,3.183
92,3.463
93,3.377
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
