age,dfi
1,0.924
2,1.275
3,0.864
4,1.458
5,1.481
6,1.521
7,1.522
8,1.474
9,1.788
10,1.766
11,1.778
12,1.903
13,1.854
14,2.039
15,2.03
16,1.842
17,2.066
18,2.312
19,1.995
20,1.884
21,1.434
22,2.078
23,2.136
24,1.936
25,1.965
26,2.322
27,2.125
28,2.146
29,2.165
30,2.185
31,2.238
32,2.144
33,2.098
34,1.826
35,1.942
36,2.303
37,2.064
38,1.808
39,2.286
40,2.117
41,2.218
42,2.176
43,1.95
44,2.252
45,1.697
46,2.321
47,2.408
48,2.277
49,2.404
50,2.52
51,2.404
52,2.031
53,1.26
54,1.392
55,2.031
56,2.269
57,2.306
58,2.338
59,2.56
60,2.524
61,2.512
62,2.323
63,2.663
64,2.181
65,2.423
66,2.27
67,2.788
68,2.72
69,2.898
70,2.376
71,2.641
72,2.763
73,2.707
74,2.557
75,2.343
76,2.611
77,2.118
78,2.586
79,3.009
80,3.317
81,3.055
82,3.126
83,3.041
84,3.041
85,3.202
86,3.382
87,3.017
88,2.995
89,3.041
90,3.192
91,3.182
92,3.482
93,3.394
94,3.041
95,3.041
96,3.041
97,3.041
98,3.156
99,3.391
100,3.312
101,3.159
