age,dfi
1,1.138
2,1.531
3,1.58
4,1.143
5,1.496
6,1.292
7,2.093
8,1.275
9,1.542
10,1.978
11,1.898
12,1.872
13,1.79
14,2.06
15,2.009
16,2.161
17,2.126
18,2.385
19,2.487
20,2.431
21,2.296
22,2.082
23,2.328
24,2.208
25,2.3
26,2.256
27,2.193
28,2.078
29,1.828
30,2.053
31,2.107
32,1.98
33,2.131
34,1.982
35,2.182
36,2.508
37,2.328
38,2.46
39,2.769
40,2.534
41,3.074
42,2.339
43,2.792
44,2.771
45,2.94
46,2.913
47,2.842
48,2.98
49,3.087
50,3.252
51,3.11
52,3.221
53,2.978
54,3.372
55,2.959
56,3.012
57,3.423
58,2.812
59,3.0
60,3.456
61,3.322
62,3.66
63,2.941
64,3.28
65,3.355
66,3.266
67,2.716
68,3.12
69,2.885
70,2.876
71,3.077
72,3.117
73,2.661
74,2.818
75,3.154
76,2.814
77,3.506
78,3.62
79,3.178
80,3.356
81,3.271
82,3.189
83,3.041
84,3.073
85,3.308
86,3.41
87,3.127
88,2.96
89,3.041
90,3.192
91,3.18
92,3.463
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
