age,dfi
1,1.392
2,1.185
3,0.923
4,1.207
5,1.675
6,1.813
7,1.788
8,1.76
9,1.856
10,1.616
11,1.696
12,1.908
13,2.104
14,2.019
15,2.053
16,1.887
17,2.032
18,1.957
19,2.08
20,1.931
21,1.408
22,1.76
23,2.458
24,2.268
25,2.362
26,1.977
27,2.238
28,2.146
29,2.068
30,2.434
31,2.084
32,2.235
33,2.385
34,2.217
35,2.413
36,2.015
37,2.609
38,2.672
39,2.541
40,2.636
41,2.563
42,2.476
43,3.012
44,2.672
45,2.595
46,2.496
47,2.952
48,2.258
49,2.54
50,2.674
51,2.355
52,2.863
53,2.696
54,2.741
55,2.749
56,3.134
57,2.702
58,2.674
59,2.375
60,2.034
61,2.438
62,2.638
63,2.663
64,2.109
65,2.786
66,1.826
67,2.179
68,2.328
69,2.409
70,2.98
71,2.387
72,2.982
73,2.956
74,2.536
75,3.203
76,3.022
77,3.231
78,3.39
79,3.149
80,3.374
81,3.152
82,3.138
83,3.041
84,3.079
85,3.268
86,3.439
87,3.017
88,2.995
89,3.041
90,3.192
91,3.192
92,3.463
93,3.38
94,3.041
95,3.041
96,3.041
97,3.041
98,3.174
99,3.339
100,3.291
101,3.18
