age,dfi
1,1.413
2,1.361
3,1.559
4,1.52
5,1.508
6,1.895
7,1.325
8,1.726
9,1.737
10,2.1
11,1.992
12,1.692
13,1.93
14,1.593
15,2.159
16,2.104
17,1.987
18,2.188
19,1.942
20,2.162
21,1.793
22,2.095
23,1.979
24,2.072
25,2.461
26,2.48
27,2.157
28,2.18
29,2.226
30,2.736
31,2.224
32,2.391
33,2.364
34,2.423
35,1.958
36,2.18
37,2.587
38,2.702
39,2.268
40,2.388
41,2.031
42,2.361
43,2.314
44,2.281
45,2.102
46,1.855
47,2.23
48,2.385
49,2.55
50,2.059
51,2.49
52,2.18
53,3.054
54,2.664
55,2.335
56,2.756
57,2.526
58,2.462
59,3.101
60,3.055
61,2.336
62,3.021
63,2.492
64,2.646
65,3.064
66,2.537
67,2.655
68,3.003
69,2.191
70,3.094
71,3.136
72,2.511
73,2.828
74,3.186
75,2.238
76,2.658
77,2.799
78,2.886
79,3.141
80,3.367
81,2.892
82,3.126
83,3.041
84,3.055
85,3.218
86,3.458
87,2.954
88,3.008
89,3.041
90,3.268
91,3.216
92,3.444
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.168
99,3.339
100,3.269
101,3.179
