age,dfi
1,0.969
2,1.539
3,1.308
4,1.332
5,1.4
6,1.874
7,1.588
8,1.707
9,1.696
10,1.701
11,1.464
12,1.955
13,1.514
14,1.646
15,2.149
16,1.766
17,1.832
18,2.009
19,2.037
20,1.945
21,1.95
22,2.072
23,2.145
24,2.106
25,2.073
26,1.893
27,2.216
28,2.072
29,2.144
30,1.927
31,2.157
32,2.465
33,2.384
34,2.372
35,2.139
36,2.276
37,1.91
38,2.391
39,1.873
40,2.286
41,2.218
42,2.052
43,2.309
44,2.31
45,2.266
46,2.448
47,3.031
48,2.193
49,2.241
50,2.458
51,2.55
52,2.194
53,2.706
54,2.577
55,2.445
56,2.87
57,2.056
58,2.801
59,2.472
60,2.155
61,2.558
62,2.262
63,2.738
64,2.58
65,2.414
66,1.707
67,1.9
68,2.809
69,2.179
70,2.864
71,2.787
72,3.079
73,3.108
74,2.867
75,3.09
76,2.902
77,3.021
78,2.994
79,3.176
80,3.374
81,3.027
82,3.138
83,3.041
84,3.079
85,3.211
86,3.468
87,2.991
88,3.004
89,3.041
90,3.268
91,3.23
92,3.43
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.18
99,3.339
100,3.279
101,3.184
