age,dfi
1,0.676
2,1.209
3,1.147
4,1.747
5,1.178
6,1.942
7,1.439
8,1.741
9,1.696
10,1.84
11,1.831
12,1.644
13,1.705
14,1.815
15,1.824
16,1.985
17,1.849
18,1.838
19,1.596
20,1.828
21,1.781
22,1.851
23,1.86
24,1.896
25,2.178
26,1.985
27,2.088
28,2.034
29,2.105
30,2.012
31,2.059
32,2.31
33,2.287
34,2.169
35,2.311
36,2.328
37,2.574
38,2.554
39,2.032
40,2.394
41,2.11
42,1.986
43,2.352
44,2.176
45,2.078
46,1.915
47,1.906
48,2.006
49,2.128
50,2.202
51,2.615
52,2.394
53,2.221
54,2.234
55,2.445
56,2.5
57,2.274
58,2.427
59,2.198
60,2.657
61,2.756
62,2.596
63,2.556
64,2.776
65,2.581
66,2.72
67,2.862
68,2.989
69,3.03
70,2.762
71,3.19
72,2.978
73,3.124
74,3.052
75,2.95
76,3.546
77,3.012
78,3.349
79,3.189
80,3.364
81,3.2
82,3.174
83,3.041
84,3.058
85,3.278
86,3.403
87,3.035
88,2.991
89,3.041
90,3.192
91,3.184
92,3.463
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.294
101,3.182
