age,dfi
1,1.207
2,1.593
3,1.768
4,1.511
5,1.244
6,1.042
7,1.124
8,1.146
9,1.216
10,1.426
11,1.403
12,1.424
13,1.385
14,1.568
15,1.587
16,1.532
17,1.722
18,1.969
19,1.832
20,1.782
21,1.778
22,1.976
23,1.596
24,2.092
25,1.898
26,1.959
27,2.39
28,2.392
29,2.238
30,1.768
31,1.88
32,1.88
33,1.8
34,1.959
35,1.928
36,2.354
37,2.226
38,2.246
39,2.404
40,2.314
41,2.404
42,2.538
43,2.297
44,2.354
45,2.697
46,2.689
47,2.516
48,2.493
49,2.623
50,2.357
51,2.544
52,2.316
53,2.682
54,2.472
55,2.362
56,3.216
57,2.182
58,3.639
59,3.685
60,3.194
61,3.101
62,3.216
63,2.669
64,3.168
65,3.247
66,2.74
67,1.886
68,2.528
69,2.598
70,2.76
71,2.816
72,3.061
73,3.063
74,2.691
75,3.092
76,3.114
77,3.068
78,3.096
79,3.185
80,3.362
81,3.152
82,3.183
83,3.041
84,3.067
85,3.26
86,3.416
87,3.065
88,2.982
89,3.041
90,3.192
91,3.181
92,3.462
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
