age,dfi
1,1.607
2,1.308
3,1.336
4,2.07
5,1.877
6,1.732
7,1.778
8,2.112
9,1.84
10,1.794
11,2.001
12,2.102
13,1.97
14,2.167
15,2.034
16,2.226
17,1.811
18,1.963
19,1.82
20,1.989
21,1.616
22,1.995
23,2.098
24,1.828
25,2.075
26,1.844
27,2.045
28,2.082
29,1.981
30,1.917
31,2.01
32,2.214
33,1.992
34,2.172
35,2.166
36,1.67
37,2.028
38,1.921
39,2.164
40,2.122
41,2.08
42,2.176
43,2.31
44,2.274
45,2.371
46,2.283
47,2.553
48,2.27
49,2.314
50,2.45
51,2.154
52,2.038
53,1.654
54,2.189
55,2.414
56,2.303
57,2.476
58,2.809
59,2.208
60,2.315
61,2.782
62,2.421
63,2.565
64,2.188
65,2.404
66,2.11
67,2.43
68,2.143
69,2.297
70,2.548
71,2.768
72,2.97
73,2.843
74,2.584
75,2.343
76,2.634
77,2.006
78,2.634
79,3.009
80,3.317
81,3.069
82,3.138
83,3.041
84,3.041
85,3.235
86,3.382
87,3.01
88,3.0
89,3.041
90,3.192
91,3.178
92,3.475
93,3.367
94,3.041
95,3.041
96,3.041
97,3.041
98,3.182
99,3.339
100,3.296
101,3.18
