age,dfi
1,1.209
2,1.558
3,1.564
4,1.279
5,1.569
6,1.575
7,1.823
8,1.355
9,1.708
10,1.876
11,1.724
12,1.767
13,1.954
14,1.92
15,2.094
16,2.01
17,2.107
18,2.18
19,2.063
20,2.13
21,1.916
22,2.138
23,2.039
24,2.173
25,2.331
26,2.145
27,2.216
28,2.212
29,2.171
30,1.998
31,2.129
32,2.513
33,2.52
34,2.407
35,2.402
36,2.009
37,2.38
38,2.206
39,2.307
40,2.026
41,2.266
42,2.122
43,2.112
44,2.252
45,1.99
46,2.329
47,2.228
48,2.322
49,2.643
50,2.191
51,2.495
52,2.264
53,3.054
54,2.146
55,2.981
56,2.778
57,2.604
58,2.686
59,2.322
60,2.534
61,3.008
62,2.726
63,2.598
64,2.545
65,2.575
66,2.562
67,2.886
68,2.845
69,3.031
70,2.734
71,3.173
72,3.36
73,3.268
74,3.009
75,2.922
76,3.372
77,3.124
78,3.136
79,3.212
80,3.359
81,3.266
82,3.187
83,3.041
84,3.046
85,3.301
86,3.397
87,3.11
88,2.967
89,3.041
90,3.192
91,3.198
92,3.463
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.175
99,3.339
100,3.292
101,3.182
