age,dfi
1,1.322
2,1.195
3,1.456
4,1.189
5,1.421
6,1.378
7,1.258
8,1.55
9,1.447
10,1.566
11,1.921
12,1.679
13,1.784
14,1.822
15,1.831
16,1.516
17,1.664
18,1.97
19,2.029
20,1.936
21,1.977
22,1.783
23,1.802
24,1.657
25,1.689
26,1.53
27,1.572
28,1.694
29,1.531
30,1.923
31,1.847
32,1.844
33,2.154
34,1.982
35,1.99
36,1.881
37,2.238
38,1.705
39,2.112
40,1.761
41,1.991
42,1.847
43,1.894
44,2.058
45,1.904
46,1.929
47,1.974
48,2.097
49,2.552
50,2.284
51,2.252
52,2.497
53,2.223
54,2.226
55,2.616
56,2.608
57,2.64
58,2.379
59,2.448
60,2.23
61,2.751
62,2.89
63,2.77
64,2.922
65,2.618
66,2.778
67,2.674
68,2.892
69,2.838
70,2.479
71,3.164
72,2.876
73,2.612
74,2.711
75,2.761
76,2.685
77,2.602
78,2.712
79,3.056
80,3.33
81,2.995
82,3.126
83,3.041
84,3.05
85,3.239
86,3.439
87,2.972
88,3.002
89,3.041
90,3.268
91,3.214
92,3.44
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.164
99,3.339
100,3.268
101,3.178
