age,dfi
1,1.038
2,1.564
3,1.464
4,1.524
5,1.847
6,1.642
7,1.829
8,1.626
9,1.671
10,1.822
11,1.896
12,1.881
13,1.998
14,2.167
15,2.03
16,1.922
17,2.032
18,2.064
19,2.034
20,2.056
21,1.967
22,1.923
23,2.153
24,2.238
25,2.168
26,2.078
27,2.009
28,2.134
29,2.258
30,1.699
31,2.472
32,2.202
33,2.508
34,2.244
35,2.432
36,2.391
37,2.617
38,2.698
39,2.593
40,2.578
41,2.955
42,2.772
43,2.728
44,3.156
45,2.577
46,2.472
47,2.324
48,2.798
49,3.034
50,2.815
51,3.219
52,2.88
53,2.564
54,2.952
55,2.635
56,3.134
57,2.61
58,2.973
59,3.004
60,2.572
61,3.238
62,2.827
63,3.25
64,3.156
65,2.868
66,3.08
67,3.223
68,3.048
69,2.85
70,2.867
71,3.299
72,2.882
73,2.709
74,2.97
75,2.702
76,2.814
77,2.793
78,2.97
79,3.093
80,3.374
81,2.986
82,3.138
83,3.041
84,3.117
85,3.192
86,3.496
87,2.926
88,3.014
89,3.041
90,3.344
91,3.268
92,3.42
93,3.266
94,3.041
95,3.041
96,3.041
97,3.187
98,3.187
99,3.339
100,3.285
101,3.187
