age,dfi
1,1.002
2,1.642
3,1.077
4,1.247
5,1.469
6,1.453
7,1.346
8,1.472
9,1.831
10,1.785
11,1.713
12,1.803
13,1.9
14,1.769
15,1.606
16,1.854
17,1.767
18,1.816
19,1.812
20,2.026
21,1.751
22,1.811
23,1.634
24,1.674
25,2.008
26,1.834
27,1.867
28,1.785
29,2.114
30,1.755
31,1.971
32,1.856
33,2.029
34,2.354
35,2.271
36,2.483
37,1.978
38,1.944
39,2.243
40,2.501
41,2.052
42,2.088
43,2.532
44,2.178
45,2.476
46,2.314
47,2.668
48,1.836
49,2.314
50,2.176
51,2.532
52,2.264
53,3.054
54,2.436
55,2.658
56,2.709
57,2.952
58,2.582
59,2.709
60,2.566
61,2.675
62,2.907
63,2.542
64,2.868
65,2.477
66,2.71
67,2.822
68,3.09
69,2.858
70,2.679
71,3.486
72,2.824
73,2.612
74,2.604
75,2.761
76,2.556
77,2.768
78,2.682
79,3.037
80,3.317
81,3.055
82,3.114
83,3.041
84,3.079
85,3.211
86,3.382
87,3.004
88,3.004
89,3.041
90,3.192
91,3.173
92,3.468
93,3.362
94,3.041
95,3.041
96,3.041
97,3.041
98,3.187
99,3.339
100,3.297
101,3.174
