age,dfi
1,1.313
2,1.262
3,1.53
4,1.602
5,1.357
6,1.532
7,1.441
8,1.473
9,1.662
10,1.864
11,1.664
12,1.946
13,1.711
14,2.06
15,1.745
16,1.781
17,1.758
18,1.77
19,1.676
20,1.938
21,1.759
22,1.878
23,1.755
24,1.824
25,1.911
26,1.94
27,2.11
28,2.29
29,2.081
30,2.116
31,2.196
32,2.304
33,2.038
34,1.988
35,2.188
36,2.117
37,2.093
38,2.424
39,1.841
40,2.414
41,1.808
42,2.31
43,2.324
44,1.99
45,2.112
46,1.646
47,2.068
48,2.386
49,2.354
50,2.059
51,2.517
52,2.331
53,2.364
54,2.343
55,2.365
56,2.827
57,2.835
58,2.399
59,2.581
60,2.78
61,2.912
62,2.718
63,3.12
64,2.883
65,2.787
66,2.59
67,2.498
68,2.823
69,2.858
70,2.548
71,3.056
72,2.64
73,2.68
74,2.378
75,2.32
76,2.645
77,2.062
78,2.848
79,3.065
80,3.317
81,3.066
82,3.138
83,3.041
84,3.06
85,3.24
86,3.382
87,3.007
88,2.999
89,3.041
90,3.192
91,3.179
92,3.474
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.181
99,3.339
100,3.294
101,3.182
