age,dfi
1,1.032
2,1.108
3,1.247
4,1.214
5,1.727
6,1.521
7,1.836
8,1.67
9,1.873
10,1.767
11,1.715
12,1.812
13,1.618
14,1.642
15,1.626
16,1.838
17,1.676
18,1.75
19,1.832
20,2.035
21,1.751
22,1.73
23,1.689
24,1.72
25,1.723
26,1.922
27,1.886
28,2.087
29,1.956
30,1.872
31,2.224
32,2.066
33,2.131
34,2.083
35,2.367
36,1.91
37,2.01
38,2.18
39,2.351
40,1.904
41,1.95
42,2.352
43,2.239
44,2.03
45,2.206
46,2.283
47,2.213
48,2.129
49,2.092
50,2.02
51,2.16
52,2.447
53,2.163
54,1.904
55,2.38
56,2.194
57,2.71
58,2.25
59,2.507
60,2.235
61,2.49
62,2.125
63,2.178
64,2.256
65,2.842
66,2.246
67,2.427
68,2.328
69,2.556
70,2.853
71,2.387
72,3.03
73,3.032
74,2.702
75,3.146
76,2.962
77,3.126
78,3.192
79,3.19
80,3.346
81,3.234
82,3.187
83,3.041
84,3.06
85,3.306
86,3.391
87,3.024
88,3.0
89,3.041
90,3.192
91,3.173
92,3.46
93,3.371
94,3.041
95,3.041
96,3.041
97,3.041
98,3.18
99,3.339
100,3.294
101,3.184
