age,dfi
1,1.534
2,1.277
3,1.189
4,0.787
5,1.344
6,1.409
7,1.693
8,1.524
9,1.877
10,1.656
11,1.844
12,2.052
13,1.903
14,1.898
15,2.064
16,2.05
17,1.994
18,2.122
19,1.93
20,2.056
21,1.964
22,2.072
23,1.982
24,2.029
25,2.122
26,1.898
27,1.814
28,2.138
29,1.984
30,1.951
31,2.214
32,2.15
33,2.185
34,2.117
35,2.482
36,2.167
37,1.824
38,1.914
39,2.474
40,2.262
41,2.507
42,2.627
43,2.268
44,2.818
45,2.742
46,2.892
47,2.73
48,2.288
49,2.82
50,2.69
51,2.77
52,2.836
53,2.544
54,2.509
55,2.466
56,2.358
57,2.51
58,2.131
59,2.295
60,2.162
61,2.774
62,2.454
63,2.45
64,2.649
65,2.406
66,1.872
67,1.744
68,2.817
69,2.194
70,3.007
71,2.682
72,3.128
73,3.051
74,2.784
75,3.111
76,2.932
77,3.074
78,3.068
79,3.183
80,3.367
81,3.13
82,3.174
83,3.041
84,3.07
85,3.247
86,3.427
87,3.048
88,2.984
89,3.041
90,3.192
91,3.185
92,3.462
93,3.378
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
