age,dfi
1,1.517
2,1.644
3,1.602
4,1.607
5,1.792
6,1.374
7,1.773
8,1.648
9,1.674
10,1.715
11,1.652
12,1.572
13,1.792
14,1.694
15,1.864
16,1.812
17,1.574
18,1.814
19,1.596
20,2.086
21,1.809
22,1.697
23,1.884
24,1.842
25,1.824
26,2.139
27,1.982
28,1.898
29,1.8
30,1.85
31,2.092
32,1.99
33,2.082
34,2.078
35,2.136
36,2.181
37,2.153
38,2.18
39,2.08
40,2.656
41,1.932
42,2.543
43,2.712
44,1.682
45,2.066
46,2.038
47,1.962
48,1.966
49,2.169
50,2.268
51,2.774
52,2.222
53,2.213
54,2.806
55,2.348
56,2.531
57,2.474
58,2.365
59,2.026
60,2.226
61,2.089
62,2.17
63,1.838
64,1.927
65,2.662
66,2.484
67,2.632
68,2.328
69,2.692
70,2.415
71,2.386
72,2.787
73,2.653
74,2.482
75,2.388
76,2.422
77,2.342
78,2.49
79,2.981
80,3.317
81,3.083
82,3.138
83,3.041
84,3.041
85,3.192
86,3.344
87,3.03
88,2.986
89,3.041
90,3.192
91,3.192
92,3.496
93,3.418
94,3.041
95,3.041
96,3.041
97,3.041
98,3.138
99,3.442
100,3.333
101,3.138
