age,dfi
1,1.735
2,1.809
3,1.37
4,1.38
5,1.587
6,1.514
7,1.708
8,1.794
9,1.654
10,1.838
11,1.778
12,1.705
13,1.942
14,1.671
15,1.996
16,1.728
17,1.467
18,1.872
19,1.836
20,1.798
21,2.088
22,1.68
23,1.646
24,1.764
25,1.99
26,2.02
27,1.762
28,1.896
29,1.904
30,2.031
31,1.882
32,2.141
33,1.881
34,1.841
35,2.395
36,2.097
37,1.364
38,2.23
39,2.221
40,2.029
41,2.402
42,2.132
43,2.534
44,1.874
45,2.258
46,1.236
47,2.228
48,1.735
49,2.01
50,2.456
51,2.154
52,2.358
53,2.163
54,1.772
55,2.415
56,2.137
57,2.496
58,2.189
59,2.206
60,2.544
61,1.81
62,2.32
63,1.838
64,1.925
65,2.568
66,2.302
67,2.488
68,2.146
69,2.31
70,1.949
71,1.182
72,1.45
73,1.9
74,1.694
75,1.712
76,1.828
77,1.67
78,1.87
79,2.181
80,3.317
81,3.062
82,3.076
83,3.041
84,3.041
85,3.117
86,3.401
87,3.017
88,2.996
89,3.041
90,3.192
91,3.218
92,3.482
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.172
99,3.339
100,3.292
101,3.182
