age,dfi
1,0.904
2,1.014
3,1.228
4,1.403
5,1.817
6,1.572
7,1.71
8,1.564
9,1.352
10,1.767
11,1.715
12,1.881
13,2.106
14,1.671
15,1.534
16,1.783
17,1.705
18,1.779
19,1.84
20,1.93
21,1.801
22,2.071
23,1.676
24,2.323
25,1.929
26,2.213
27,1.946
28,2.184
29,1.864
30,2.148
31,2.16
32,1.386
33,1.757
34,1.998
35,1.771
36,1.658
37,2.31
38,1.872
39,2.158
40,2.281
41,2.364
42,2.346
43,2.271
44,2.4
45,2.266
46,2.354
47,2.609
48,2.37
49,2.215
50,2.489
51,2.514
52,2.736
53,2.722
54,2.214
55,2.819
56,2.256
57,2.064
58,2.902
59,2.318
60,2.232
61,2.698
62,2.742
63,2.906
64,4.16
65,2.84
66,2.546
67,2.441
68,3.197
69,2.77
70,2.816
71,2.932
72,2.954
73,2.612
74,2.604
75,2.761
76,2.494
77,2.566
78,2.682
79,3.037
80,3.317
81,3.027
82,3.138
83,3.041
84,3.041
85,3.268
86,3.42
87,2.978
88,2.993
89,3.041
90,3.192
91,3.154
92,3.458
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.212
99,3.339
100,3.309
101,3.162
