age,dfi
1,1.408
2,1.305
3,1.09
4,1.928
5,1.712
6,1.769
7,1.779
8,1.978
9,1.84
10,1.652
11,2.005
12,1.662
13,1.936
14,1.684
15,1.777
16,1.382
17,1.756
18,1.866
19,1.964
20,2.019
21,1.988
22,1.672
23,1.914
24,2.089
25,2.077
26,2.186
27,2.125
28,2.146
29,2.184
30,2.166
31,2.31
32,1.966
33,2.026
34,2.116
35,2.222
36,2.066
37,2.072
38,2.062
39,2.216
40,2.26
41,2.465
42,2.684
43,2.258
44,2.652
45,2.5
46,2.009
47,2.549
48,2.272
49,2.35
50,2.415
51,2.47
52,2.622
53,2.658
54,2.611
55,3.088
56,2.936
57,3.041
58,2.617
59,2.556
60,1.795
61,3.88
62,2.673
63,3.016
64,2.721
65,3.326
66,2.866
67,2.422
68,2.646
69,2.999
70,3.142
71,3.214
72,2.816
73,3.207
74,2.867
75,3.657
76,3.354
77,2.888
78,3.36
79,3.178
80,3.376
81,3.183
82,3.158
83,3.041
84,3.058
85,3.279
86,3.407
87,3.036
88,2.99
89,3.041
90,3.192
91,3.184
92,3.463
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.294
101,3.182
