age,dfi
1,1.307
2,0.968
3,1.218
4,1.695
5,1.547
6,1.811
7,1.854
8,1.853
9,1.978
10,2.042
11,1.736
12,2.202
13,2.154
14,1.609
15,2.32
16,1.936
17,1.941
18,1.755
19,1.942
20,1.937
21,1.829
22,1.668
23,2.069
24,1.964
25,1.966
26,1.857
27,2.564
28,1.511
29,2.158
30,2.709
31,2.434
32,2.352
33,2.02
34,2.056
35,2.406
36,2.399
37,1.836
38,2.334
39,2.408
40,2.182
41,2.294
42,1.942
43,2.646
44,2.336
45,2.535
46,2.065
47,1.974
48,2.984
49,2.827
50,2.641
51,2.551
52,2.697
53,2.951
54,2.851
55,2.582
56,2.502
57,2.717
58,2.742
59,2.513
60,2.272
61,3.096
62,3.562
63,3.087
64,2.958
65,2.851
66,2.722
67,2.132
68,3.496
69,3.363
70,3.376
71,2.792
72,2.898
73,3.198
74,3.01
75,3.645
76,3.481
77,3.012
78,3.296
79,3.184
80,3.377
81,3.252
82,3.157
83,3.041
84,3.06
85,3.286
86,3.407
87,3.074
88,2.968
89,3.041
90,3.192
91,3.181
92,3.462
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
