age,dfi
1,1.514
2,1.315
3,1.505
4,1.579
5,1.697
6,1.39
7,1.117
8,1.454
9,1.43
10,1.306
11,1.89
12,1.61
13,1.939
14,1.736
15,1.442
16,1.434
17,1.718
18,1.971
19,1.792
20,2.006
21,1.788
22,1.83
23,1.874
24,1.672
25,2.309
26,1.93
27,1.846
28,2.034
29,2.298
30,2.153
31,1.876
32,2.576
33,2.064
34,2.308
35,2.455
36,2.246
37,2.732
38,2.711
39,2.268
40,2.432
41,3.074
42,2.626
43,2.792
44,2.771
45,2.542
46,3.141
47,2.846
48,2.869
49,2.979
50,2.632
51,2.444
52,3.112
53,3.068
54,3.548
55,2.76
56,2.525
57,2.962
58,2.866
59,2.704
60,2.918
61,2.492
62,3.487
63,2.944
64,3.427
65,3.208
66,2.977
67,4.14
68,2.935
69,3.29
70,3.944
71,3.25
72,3.667
73,3.444
74,3.29
75,3.762
76,3.499
77,3.136
78,3.348
79,3.19
80,3.375
81,3.212
82,3.157
83,3.041
84,3.061
85,3.279
86,3.401
87,3.03
88,2.997
89,3.041
90,3.192
91,3.184
92,3.463
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.294
101,3.182
