age,dfi
1,0.67
2,0.868
3,1.124
4,1.324
5,1.255
6,2.205
7,1.303
8,1.686
9,1.281
10,1.748
11,1.352
12,1.89
13,2.045
14,2.159
15,2.004
16,2.032
17,2.112
18,2.49
19,1.964
20,2.615
21,2.388
22,2.492
23,1.892
24,2.287
25,2.284
26,2.6
27,2.283
28,2.496
29,2.496
30,2.252
31,2.383
32,2.247
33,2.66
34,2.59
35,2.758
36,2.499
37,2.834
38,2.763
39,2.762
40,2.485
41,2.81
42,1.787
43,2.98
44,1.67
45,2.141
46,1.94
47,2.43
48,2.546
49,2.66
50,2.222
51,3.04
52,2.887
53,3.109
54,3.312
55,2.558
56,2.202
57,3.326
58,2.59
59,2.712
60,2.194
61,2.383
62,1.982
63,2.624
64,2.156
65,2.706
66,2.187
67,2.046
68,2.362
69,2.183
70,2.706
71,2.577
72,3.0
73,2.994
74,2.702
75,3.174
76,2.962
77,3.074
78,3.291
79,3.17
80,3.36
81,3.193
82,3.162
83,3.041
84,3.058
85,3.287
86,3.403
87,3.02
88,2.988
89,3.041
90,3.192
91,3.182
92,3.462
93,3.369
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.295
101,3.182
