age,dfi
1,1.223
2,1.002
3,0.863
4,1.164
5,1.149
6,1.595
7,1.424
8,1.181
9,1.54
10,1.554
11,1.708
12,1.729
13,1.618
14,1.696
15,1.676
16,1.732
17,1.653
18,1.81
19,1.978
20,1.67
21,2.154
22,1.832
23,1.953
24,2.024
25,1.998
26,2.322
27,2.043
28,2.065
29,2.068
30,2.272
31,2.059
32,2.636
33,2.15
34,2.07
35,2.308
36,2.116
37,2.494
38,2.269
39,2.42
40,2.265
41,2.052
42,2.326
43,2.028
44,2.36
45,2.412
46,2.433
47,3.11
48,2.574
49,2.585
50,2.582
51,2.32
52,2.749
53,2.82
54,3.144
55,2.588
56,3.149
57,2.424
58,2.528
59,2.47
60,2.694
61,2.438
62,2.514
63,2.624
64,2.372
65,2.314
66,2.315
67,2.649
68,2.49
69,1.987
70,2.104
71,1.624
72,1.634
73,1.67
74,1.695
75,1.733
76,1.824
77,1.888
78,1.867
79,2.256
80,2.722
81,3.101
82,3.057
83,3.026
84,3.041
85,3.098
86,3.382
87,3.073
88,2.995
89,3.041
90,3.192
91,3.208
92,3.482
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.172
99,3.339
100,3.291
101,3.182
