age,dfi
1,0.046
2,0.955
3,0.578
4,0.644
5,0.887
6,1.155
7,0.206
8,1.288
9,1.614
10,1.43
11,1.291
12,1.305
13,1.682
14,1.722
15,1.818
16,1.68
17,1.94
18,1.955
19,1.97
20,1.778
21,2.407
22,1.784
23,1.894
24,1.456
25,1.583
26,1.678
27,1.537
28,1.801
29,1.966
30,1.727
31,1.872
32,2.099
33,1.904
34,2.232
35,2.369
36,2.532
37,2.206
38,2.157
39,2.418
40,2.659
41,2.073
42,2.254
43,2.136
44,2.572
45,2.148
46,2.256
47,2.272
48,2.151
49,2.32
50,2.402
51,2.377
52,2.394
53,2.72
54,2.317
55,2.486
56,2.386
57,2.423
58,2.484
59,2.292
60,2.241
61,2.299
62,2.577
63,2.138
64,2.173
65,2.934
66,2.021
67,2.179
68,2.44
69,2.179
70,2.254
71,2.672
72,2.991
73,2.976
74,2.643
75,2.758
76,2.798
77,2.517
78,2.888
79,3.065
80,3.346
81,2.958
82,3.114
83,3.041
84,3.079
85,3.211
86,3.458
87,2.965
88,3.009
89,3.041
90,3.268
91,3.22
92,3.448
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.171
99,3.339
100,3.278
101,3.184
