age,dfi
1,0.981
2,0.951
3,1.468
4,1.08
5,0.94
6,0.914
7,0.857
8,1.275
9,1.228
10,1.372
11,1.291
12,1.308
13,1.536
14,1.028
15,1.912
16,1.498
17,1.449
18,1.429
19,1.348
20,1.592
21,1.711
22,1.517
23,1.469
24,1.604
25,2.019
26,1.852
27,1.795
28,1.768
29,1.908
30,1.914
31,1.663
32,1.98
33,1.886
34,2.184
35,2.398
36,2.294
37,1.66
38,2.376
39,2.678
40,2.164
41,2.396
42,2.439
43,2.22
44,2.168
45,2.133
46,2.021
47,2.46
48,2.043
49,2.072
50,2.098
51,2.66
52,2.404
53,1.964
54,2.096
55,2.114
56,2.479
57,2.135
58,2.447
59,2.35
60,2.438
61,3.178
62,2.739
63,1.65
64,2.194
65,2.512
66,2.606
67,2.402
68,2.942
69,3.259
70,3.496
71,3.125
72,3.052
73,3.307
74,2.934
75,3.761
76,3.452
77,3.094
78,3.346
79,3.19
80,3.377
81,3.212
82,3.157
83,3.041
84,3.058
85,3.279
86,3.402
87,3.032
88,2.996
89,3.041
90,3.192
91,3.184
92,3.463
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.294
101,3.182
