age,dfi
1,1.565
2,1.452
3,2.16
4,2.118
5,2.191
6,1.797
7,2.259
8,1.793
9,2.253
10,1.852
11,2.127
12,1.967
13,1.8
14,1.631
15,1.788
16,2.101
17,2.154
18,2.316
19,2.067
20,1.982
21,1.844
22,2.798
23,2.27
24,2.457
25,2.38
26,2.592
27,2.455
28,2.707
29,2.321
30,2.997
31,2.234
32,2.932
33,2.466
34,2.778
35,2.609
36,2.865
37,2.346
38,2.609
39,2.641
40,2.882
41,3.277
42,3.242
43,3.593
44,2.82
45,2.864
46,3.255
47,3.252
48,3.572
49,3.282
50,3.832
51,3.444
52,2.89
53,3.193
54,3.191
55,3.751
56,3.125
57,3.897
58,3.532
59,4.118
60,3.068
61,3.843
62,3.453
63,4.053
64,3.704
65,4.359
66,3.762
67,3.974
68,3.104
69,4.133
70,3.762
71,3.45
72,3.414
73,3.234
74,3.348
75,3.448
76,3.29
77,3.126
78,3.498
79,3.187
80,3.374
81,3.172
82,3.174
83,3.041
84,3.06
85,3.276
86,3.415
87,3.06
88,2.982
89,3.041
90,3.192
91,3.182
92,3.462
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
