age,dfi
1,0.992
2,1.294
3,0.888
4,0.879
5,1.343
6,1.379
7,1.635
8,1.579
9,1.877
10,1.488
11,1.759
12,1.472
13,1.776
14,1.642
15,1.812
16,1.689
17,1.638
18,1.97
19,1.978
20,1.775
21,1.977
22,1.889
23,1.857
24,1.712
25,1.988
26,1.946
27,1.89
28,2.185
29,2.003
30,1.948
31,2.095
32,1.99
33,2.131
34,2.021
35,2.042
36,2.024
37,2.03
38,2.211
39,2.216
40,1.966
41,2.044
42,2.458
43,2.492
44,2.204
45,2.528
46,2.283
47,2.162
48,1.962
49,2.367
50,2.568
51,2.609
52,2.403
53,2.664
54,2.358
55,2.44
56,2.362
57,2.519
58,1.838
59,2.104
60,2.098
61,2.622
62,2.625
63,2.426
64,2.51
65,2.516
66,2.05
67,1.805
68,1.94
69,1.801
70,1.656
71,1.662
72,1.632
73,1.672
74,1.692
75,1.748
76,1.846
77,1.874
78,1.874
79,2.144
80,2.797
81,3.083
82,3.083
83,3.028
84,3.041
85,3.079
86,3.382
87,3.082
88,2.993
89,3.041
90,3.192
91,3.187
92,3.477
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.291
101,3.184
