age,dfi
1,1.468
2,1.612
3,1.334
4,1.932
5,1.65
6,1.378
7,1.414
8,1.617
9,1.486
10,1.46
11,1.744
12,1.496
13,1.39
14,1.628
15,1.83
16,1.862
17,1.758
18,1.732
19,1.772
20,1.93
21,1.612
22,1.552
23,1.832
24,1.736
25,1.874
26,2.106
27,2.186
28,2.228
29,1.864
30,2.934
31,1.971
32,1.246
33,2.418
34,2.423
35,2.202
36,2.708
37,2.291
38,2.67
39,2.518
40,2.185
41,2.348
42,2.428
43,2.346
44,2.373
45,2.373
46,2.007
47,2.516
48,2.51
49,2.421
50,2.591
51,2.354
52,2.877
53,2.045
54,0.867
55,2.031
56,2.684
57,2.401
58,2.085
59,2.486
60,2.395
61,2.487
62,2.3
63,2.388
64,2.644
65,3.194
66,1.932
67,2.858
68,3.216
69,3.174
70,2.536
71,3.114
72,2.641
73,2.709
74,2.688
75,2.964
76,2.787
77,2.662
78,2.8
79,3.112
80,3.367
81,2.91
82,3.114
83,3.041
84,3.07
85,3.225
86,3.458
87,2.957
88,3.01
89,3.041
90,3.268
91,3.219
92,3.442
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.171
99,3.339
100,3.274
101,3.183
