age,dfi
1,0.605
2,0.634
3,0.712
4,0.796
5,2.37
6,1.46
7,0.445
8,0.847
9,2.469
10,1.982
11,1.523
12,2.545
13,1.09
14,1.684
15,1.62
16,1.678
17,1.357
18,1.713
19,1.657
20,1.441
21,1.586
22,1.497
23,1.949
24,1.736
25,1.998
26,2.016
27,1.922
28,2.224
29,2.178
30,1.958
31,2.218
32,2.395
33,2.378
34,2.762
35,2.871
36,2.648
37,2.586
38,2.763
39,2.677
40,2.485
41,3.077
42,2.512
43,2.996
44,2.258
45,2.666
46,3.044
47,2.562
48,2.75
49,2.663
50,2.562
51,2.354
52,2.934
53,2.784
54,3.027
55,2.775
56,3.057
57,3.004
58,3.012
59,3.31
60,3.504
61,3.184
62,3.334
63,2.912
64,3.233
65,3.224
66,3.172
67,3.878
68,2.935
69,3.48
70,3.343
71,3.096
72,3.221
73,3.26
74,3.064
75,3.703
76,3.546
77,3.177
78,3.349
79,3.184
80,3.372
81,3.192
82,3.157
83,3.041
84,3.065
85,3.28
86,3.403
87,3.035
88,2.99
89,3.041
90,3.192
91,3.184
92,3.463
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.294
101,3.182
