age,dfi
1,1.58
2,1.321
3,1.439
4,1.598
5,1.391
6,1.864
7,1.454
8,1.726
9,1.677
10,1.801
11,1.782
12,1.955
13,1.634
14,1.663
15,1.666
16,2.002
17,1.786
18,1.604
19,1.631
20,1.706
21,1.923
22,1.87
23,1.793
24,1.932
25,2.085
26,2.093
27,2.202
28,2.1
29,2.06
30,1.518
31,2.23
32,2.266
33,1.91
34,1.61
35,2.188
36,2.335
37,2.594
38,2.208
39,2.214
40,2.402
41,2.052
42,2.356
43,2.612
44,2.218
45,2.086
46,2.045
47,1.962
48,1.81
49,2.068
50,2.31
51,1.879
52,2.474
53,2.231
54,1.881
55,2.38
56,2.388
57,2.504
58,2.593
59,2.374
60,2.745
61,2.628
62,2.266
63,2.738
64,2.58
65,2.74
66,1.414
67,2.382
68,2.345
69,2.549
70,2.608
71,2.723
72,3.03
73,3.256
74,2.992
75,3.374
76,2.935
77,3.141
78,3.24
79,3.191
80,3.369
81,3.266
82,3.194
83,3.041
84,3.065
85,3.296
86,3.406
87,3.124
88,2.962
89,3.041
90,3.192
91,3.175
92,3.463
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
