age,dfi
1,0.533
2,1.216
3,1.275
4,1.27
5,1.482
6,1.508
7,1.373
8,1.562
9,1.752
10,1.516
11,1.564
12,1.148
13,1.296
14,1.862
15,1.588
16,1.846
17,1.875
18,1.894
19,1.87
20,1.785
21,1.777
22,1.778
23,2.038
24,1.534
25,1.904
26,1.872
27,1.99
28,1.986
29,1.893
30,2.049
31,2.176
32,2.235
33,2.385
34,2.021
35,2.042
36,2.184
37,2.144
38,2.168
39,2.186
40,2.33
41,2.039
42,1.963
43,2.612
44,2.168
45,2.165
46,2.222
47,2.446
48,2.67
49,2.193
50,2.214
51,2.542
52,2.709
53,2.282
54,2.53
55,2.47
56,2.27
57,2.6
58,2.462
59,2.006
60,2.404
61,2.558
62,2.704
63,2.906
64,2.919
65,2.416
66,3.077
67,2.813
68,2.964
69,3.492
70,2.856
71,3.276
72,3.054
73,2.79
74,2.916
75,2.806
76,2.616
77,2.802
78,2.826
79,3.149
80,3.374
81,2.861
82,3.09
83,3.041
84,3.041
85,3.23
86,3.458
87,2.952
88,3.004
89,3.041
90,3.268
91,3.211
92,3.439
93,3.342
94,3.041
95,3.041
96,3.041
97,3.041
98,3.162
99,3.339
100,3.261
101,3.174
