age,dfi
1,2.032
2,1.168
3,1.453
4,1.35
5,1.409
6,1.382
7,1.378
8,1.223
9,1.63
10,1.516
11,1.699
12,1.586
13,1.498
14,1.804
15,1.677
16,1.638
17,1.537
18,1.969
19,1.743
20,1.566
21,1.749
22,1.886
23,1.784
24,1.672
25,2.192
26,1.671
27,1.912
28,1.981
29,2.171
30,2.428
31,1.876
32,2.276
33,2.378
34,2.332
35,2.132
36,2.404
37,2.435
38,2.421
39,2.378
40,2.284
41,2.268
42,2.518
43,2.376
44,2.171
45,2.172
46,1.692
47,2.487
48,2.41
49,2.743
50,2.496
51,2.352
52,2.322
53,2.692
54,2.218
55,2.766
56,3.061
57,2.46
58,2.399
59,2.358
60,2.572
61,2.641
62,2.54
63,2.8
64,3.118
65,2.84
66,2.657
67,1.708
68,3.198
69,3.168
70,3.18
71,2.778
72,2.893
73,3.01
74,2.843
75,3.22
76,3.122
77,3.051
78,3.188
79,3.18
80,3.354
81,3.172
82,3.182
83,3.041
84,3.061
85,3.295
86,3.403
87,3.032
88,2.99
89,3.041
90,3.192
91,3.184
92,3.463
93,3.37
94,3.041
95,3.041
96,3.041
97,3.041
98,3.178
99,3.339
100,3.294
101,3.182
