age,dfi
1,1.281
2,1.547
3,0.558
4,0.83
5,1.675
6,1.591
7,1.387
8,2.098
9,1.822
10,1.863
11,1.982
12,1.891
13,1.711
14,1.346
15,1.402
16,1.188
17,1.626
18,1.692
19,1.519
20,1.642
21,1.604
22,2.152
23,1.895
24,2.114
25,2.196
26,2.22
27,2.149
28,1.993
29,2.068
30,2.272
31,2.148
32,2.301
33,2.227
34,2.294
35,2.338
36,2.13
37,2.103
38,2.306
39,1.958
40,2.206
41,2.189
42,2.356
43,2.407
44,2.134
45,2.474
46,2.562
47,2.828
48,2.492
49,2.35
50,2.625
51,2.202
52,2.13
53,2.533
54,2.614
55,2.452
56,2.968
57,2.368
58,2.03
59,2.226
60,2.186
61,2.795
62,2.634
63,2.364
64,2.58
65,2.841
66,2.162
67,2.25
68,2.432
69,2.522
70,3.078
71,2.736
72,3.14
73,3.075
74,2.722
75,3.129
76,2.966
77,3.061
78,3.086
79,3.182
80,3.356
81,3.143
82,3.177
83,3.041
84,3.066
85,3.273
86,3.421
87,3.065
88,2.981
89,3.041
90,3.192
91,3.18
92,3.462
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
