age,dfi
1,1.218
2,1.084
3,1.067
4,1.098
5,1.185
6,1.261
7,1.247
8,1.28
9,1.257
10,1.198
11,1.403
12,1.296
13,1.422
14,1.472
15,1.31
16,1.42
17,1.454
18,1.429
19,1.348
20,1.547
21,1.458
22,1.729
23,1.612
24,1.752
25,2.019
26,2.004
27,1.857
28,2.222
29,2.148
30,1.196
31,1.194
32,1.098
33,1.4
34,2.179
35,1.963
36,2.198
37,2.388
38,2.132
39,2.117
40,2.323
41,2.021
42,2.026
43,2.098
44,2.005
45,2.209
46,2.23
47,1.588
48,2.152
49,2.128
50,2.385
51,2.517
52,2.628
53,2.231
54,2.274
55,2.32
56,2.807
57,2.504
58,2.602
59,2.778
60,2.82
61,2.71
62,2.641
63,2.974
64,2.776
65,3.158
66,3.236
67,3.216
68,3.178
69,3.009
70,2.847
71,3.218
72,2.935
73,2.602
74,2.876
75,3.039
76,2.8
77,3.084
78,3.184
79,3.151
80,3.349
81,3.162
82,3.172
83,3.041
84,3.061
85,3.294
86,3.416
87,3.067
88,2.982
89,3.041
90,3.192
91,3.181
92,3.462
93,3.375
94,3.041
95,3.041
96,3.041
97,3.041
98,3.176
99,3.339
100,3.292
101,3.182
